Time,Amplitude
0.09445337620578778,-9.8e-05
0.09512325830653805,-6.1e-05
0.09579314040728831,-4.9e-05
0.09646302250803858,-6.1e-05
0.09713290460878886,-4.4e-05
0.09780278670953912,-1.3e-05
0.09847266881028939,-1.1e-05
0.09914255091103966,-3.1e-05
0.09981243301178992,-4.4e-05
0.10048231511254019,-5.2e-05
0.10115219721329045,-7e-05
0.10182207931404073,-7.8e-05
0.102491961414791,-6.4e-05
0.10316184351554127,-6.3e-05
0.10383172561629153,-8.2e-05
0.1045016077170418,-7.9e-05
0.10517148981779206,-4.9e-05
0.10584137191854233,-2.7e-05
0.10651125401929261,-2.7e-05
0.10718113612004287,-2e-05
0.10785101822079314,-1.5e-05
0.1085209003215434,-3e-05
0.10919078242229367,-3.2e-05
0.10986066452304394,-1.5e-05
0.1105305466237942,-3e-05
0.11120042872454448,-6.1e-05
0.11187031082529475,-5.6e-05
0.11254019292604502,-4.8e-05
0.11321007502679528,-7.8e-05
0.11387995712754555,-0.000102
0.11454983922829581,-6.8e-05
0.1152197213290461,-2.3e-05
0.11588960342979636,-3e-05
0.11655948553054662,-5e-05
0.11722936763129689,-4.3e-05
0.11789924973204716,-4.3e-05
0.11856913183279742,-4.8e-05
0.11923901393354769,-3.5e-05
0.11990889603429797,-3.1e-05
0.12057877813504823,-5.2e-05
0.1212486602357985,-7.1e-05
0.12191854233654877,-7.5e-05
0.12258842443729903,-7.8e-05
0.1232583065380493,-8.3e-05
0.12392818863879956,-7.4e-05
0.12459807073954984,-4.6e-05
0.1252679528403001,-2.9e-05
0.12593783494105038,-4.5e-05
0.12660771704180065,-4.7e-05
0.1272775991425509,-1.8e-05
0.1279474812433012,-9e-06
0.12861736334405144,-2.5e-05
0.12928724544480172,-3.3e-05
0.12995712754555197,-3.4e-05
0.13062700964630225,-3.7e-05
0.13129689174705253,-4.4e-05
0.13196677384780278,-4.5e-05
0.13263665594855306,-4.1e-05
0.1333065380493033,-4.5e-05
0.1339764201500536,-5.3e-05
0.13464630225080385,-3.6e-05
0.13531618435155413,-8e-06
0.1359860664523044,-2.2e-05
0.13665594855305466,-4.3e-05
0.13732583065380494,-2e-05
0.1379957127545552,4e-06
0.13866559485530547,-1e-06
0.13933547695605572,-0.0
0.140005359056806,7e-06
0.14067524115755628,8e-06
0.14134512325830653,3e-06
0.1420150053590568,-1.4e-05
0.14268488745980706,-3.6e-05
0.14335476956055734,-5.3e-05
0.1440246516613076,-6.7e-05
0.14469453376205788,-6.2e-05
0.14536441586280816,-2.9e-05
0.1460342979635584,-1.3e-05
0.1467041800643087,-2.4e-05
0.14737406216505894,-2.3e-05
0.14804394426580922,-1.7e-05
0.14871382636655947,-2.1e-05
0.14938370846730975,-1.2e-05
0.15005359056806003,3e-06
0.15072347266881028,-2e-06
0.15139335476956056,-2.3e-05
0.15206323687031081,-3.2e-05
0.1527331189710611,-3.9e-05
0.15340300107181135,-6.4e-05
0.15407288317256163,-8.2e-05
0.1547427652733119,-5.8e-05
0.15541264737406216,-1.5e-05
0.15608252947481244,-9e-06
0.1567524115755627,-2.8e-05
0.15742229367631297,-1.7e-05
0.15809217577706325,4e-06
0.1587620578778135,2e-06
0.15943193997856378,3e-06
0.16010182207931403,4e-06
0.1607717041800643,-1.7e-05
0.16144158628081456,-3.3e-05
0.16211146838156484,-2.3e-05
0.16278135048231512,-2.8e-05
0.16345123258306538,-5.6e-05
0.16412111468381566,-6.4e-05
0.1647909967845659,-3.8e-05
0.1654608788853162,-3e-06
0.16613076098606644,1e-06
0.16680064308681672,-2.3e-05
0.167470525187567,-1.9e-05
0.16814040728831725,9e-06
0.16881028938906753,8e-06
0.16948017148981778,-3e-06
0.17015005359056806,8e-06
0.17081993569131831,2e-06
0.1714898177920686,-2.8e-05
0.17215969989281887,-2.4e-05
0.17282958199356913,-4e-06
0.1734994640943194,-3.3e-05
0.17416934619506966,-8.1e-05
0.17483922829581994,-7.8e-05
0.1755091103965702,-3.8e-05
0.17617899249732047,-3.1e-05
0.17684887459807075,-5.8e-05
0.177518756698821,-6.8e-05
0.17818863879957128,-5e-05
0.17885852090032153,-1.2e-05
0.1795284030010718,2.5e-05
0.18019828510182206,1.9e-05
0.18086816720257234,-2.4e-05
0.18153804930332262,-6e-05
0.18220793140407288,-7.6e-05
0.18287781350482316,-7.5e-05
0.1835476956055734,-7.2e-05
0.1842175777063237,-9.1e-05
0.18488745980707394,-9.8e-05
0.18555734190782422,-6.1e-05
0.1862272240085745,-4.9e-05
0.18689710610932475,-7.5e-05
0.18756698821007503,-5.6e-05
0.18823687031082528,-9e-06
0.18890675241157556,-1.2e-05
0.18957663451232584,-2.7e-05
0.1902465166130761,-1.3e-05
0.19091639871382637,-1.6e-05
0.19158628081457663,-3.7e-05
0.1922561629153269,-3.9e-05
0.19292604501607716,-3.7e-05
0.19359592711682744,-5.4e-05
0.19426580921757772,-7.5e-05
0.19493569131832797,-6.5e-05
0.19560557341907825,-4e-05
0.1962754555198285,-3.5e-05
0.19694533762057878,-3.5e-05
0.19761521972132903,-1.4e-05
0.1982851018220793,8e-06
0.1989549839228296,1.4e-05
0.19962486602357984,1.1e-05
0.20029474812433012,8e-06
0.20096463022508038,-4e-06
0.20163451232583066,-2.1e-05
0.2023043944265809,-2.8e-05
0.2029742765273312,-3.5e-05
0.20364415862808147,-4.6e-05
0.20431404072883172,-5.3e-05
0.204983922829582,-5.1e-05
0.20565380493033225,-3.1e-05
0.20632368703108253,-1.5e-05
0.20699356913183278,-2.4e-05
0.20766345123258306,-2.5e-05
0.20833333333333334,1e-06
0.2090032154340836,2.8e-05
0.20967309753483387,3.6e-05
0.21034297963558413,2e-05
0.2110128617363344,-2.1e-05
0.21168274383708466,-5.5e-05
0.21235262593783494,-6.1e-05
0.21302250803858522,-5.7e-05
0.21369239013933547,-6e-05
0.21436227224008575,-7.6e-05
0.215032154340836,-7.6e-05
0.21570203644158628,-3.8e-05
0.21637191854233653,-1.7e-05
0.2170418006430868,-3.5e-05
0.2177116827438371,-3.6e-05
0.21838156484458734,-2e-05
0.21905144694533762,-1.8e-05
0.21972132904608788,-1.6e-05
0.22039121114683816,-1.2e-05
0.2210610932475884,-3.5e-05
0.2217309753483387,-6.6e-05
0.22240085744908897,-7e-05
0.22307073954983922,-6.8e-05
0.2237406216505895,-8.4e-05
0.22441050375133975,-9.3e-05
0.22508038585209003,-7e-05
0.2257502679528403,-3.7e-05
0.22642015005359056,-3.3e-05
0.22709003215434084,-4.4e-05
0.2277599142550911,-2.9e-05
0.22842979635584137,-3e-06
0.22909967845659163,-1.2e-05
0.2297695605573419,-4.4e-05
0.2304394426580922,-5.2e-05
0.23110932475884244,-4.3e-05
0.23177920685959272,-3.8e-05
0.23244908896034297,-4.6e-05
0.23311897106109325,-5.8e-05
0.2337888531618435,-6e-05
0.23445873526259378,-6e-05
0.23512861736334406,-4.6e-05
0.2357984994640943,1e-06
0.2364683815648446,2.5e-05
0.23713826366559485,6e-06
0.23780814576634512,9e-06
0.23847802786709538,3.1e-05
0.23914790996784566,2.4e-05
0.23981779206859594,3e-06
0.2404876741693462,-2e-06
0.24115755627009647,-5e-06
0.24182743837084672,-2.9e-05
0.242497320471597,-4.3e-05
0.24316720257234725,-1.3e-05
0.24383708467309753,1.6e-05
0.2445069667738478,2e-06
0.24517684887459806,-7e-06
0.24584673097534834,1.3e-05
0.2465166130760986,1.6e-05
0.24718649517684887,9e-06
0.24785637727759913,2.8e-05
0.2485262593783494,3.4e-05
0.2491961414790997,2.3e-05
0.24986602357984994,4.7e-05
0.2505359056806002,7.6e-05
0.2512057877813505,5.9e-05
0.25187566988210075,2.7e-05
0.252545551982851,1.2e-05
0.2532154340836013,2e-06
0.25388531618435156,-1.6e-05
0.2545551982851018,-4.6e-05
0.25522508038585207,-6.4e-05
0.2558949624866024,-4.9e-05
0.2565648445873526,-4.1e-05
0.2572347266881029,-3.7e-05
0.2579046087888532,4e-06
0.25857449088960344,3e-05
0.2592443729903537,5e-06
0.25991425509110394,-1.8e-05
0.26058413719185425,-1.1e-05
0.2612540192926045,6e-06
0.26192390139335475,-3e-06
0.26259378349410506,-4.5e-05
0.2632636655948553,-6.1e-05
0.26393354769560556,-3.4e-05
0.2646034297963558,-4.5e-05
0.2652733118971061,-7.8e-05
0.2659431939978564,-4.9e-05
0.2666130760986066,-4e-06
0.26728295819935693,-1.7e-05
0.2679528403001072,-3.6e-05
0.26862272240085744,-2e-05
0.2692926045016077,3e-06
0.269962486602358,4e-06
0.27063236870310825,-1.9e-05
0.2713022508038585,-4e-05
0.2719721329046088,-3.7e-05
0.27264201500535906,-3.5e-05
0.2733118971061093,-4.4e-05
0.27398177920685957,-4.3e-05
0.2746516613076099,-3.6e-05
0.2753215434083601,-2e-05
0.2759914255091104,6e-06
0.2766613076098607,3e-06
0.27733118971061094,-2.4e-05
0.2780010718113612,-1.7e-05
0.27867095391211144,1.6e-05
0.27934083601286175,2.4e-05
0.280010718113612,1.8e-05
0.28068060021436225,1.9e-05
0.28135048231511256,1.2e-05
0.2820203644158628,-5e-06
0.28269024651661306,-2.4e-05
0.2833601286173633,-4.4e-05
0.2840300107181136,-4.4e-05
0.2846998928188639,-3.1e-05
0.2853697749196141,-2.8e-05
0.28603965702036444,-2e-05
0.2867095391211147,-1.7e-05
0.28737942122186494,-3e-05
0.2880493033226152,-2.2e-05
0.2887191854233655,5e-06
0.28938906752411575,1.5e-05
0.290058949624866,8e-06
0.2907288317256163,3e-06
0.29139871382636656,-4e-06
0.2920685959271168,-2.7e-05
0.29273847802786707,-5.2e-05
0.2934083601286174,-4.5e-05
0.2940782422293676,-2.9e-05
0.2947481243301179,-6.1e-05
0.2954180064308682,-9.2e-05
0.29608788853161844,-5.4e-05
0.2967577706323687,-1.9e-05
0.29742765273311894,-3.3e-05
0.29809753483386925,-2.1e-05
0.2987674169346195,2.2e-05
0.29943729903536975,3.4e-05
0.30010718113612006,1.4e-05
0.3007770632368703,-8e-06
0.30144694533762056,-1.6e-05
0.3021168274383708,-1.5e-05
0.3027867095391211,-2.9e-05
0.3034565916398714,-5.1e-05
0.30412647374062163,-6.6e-05
0.30479635584137194,-7e-05
0.3054662379421222,-4.8e-05
0.30613612004287244,-5e-06
0.3068060021436227,3e-06
0.307475884244373,-3.6e-05
0.30814576634512325,-5.3e-05
0.3088156484458735,-3.4e-05
0.3094855305466238,-2.7e-05
0.31015541264737406,-2.8e-05
0.3108252947481243,-1e-05
0.3114951768488746,-2e-06
0.3121650589496249,-2.7e-05
0.3128349410503751,-4.5e-05
0.3135048231511254,-4.3e-05
0.3141747052518757,-5e-05
0.31484458735262594,-6.3e-05
0.3155144694533762,-5.9e-05
0.3161843515541265,-3.8e-05
0.31685423365487675,-1.7e-05
0.317524115755627,1e-06
0.31819399785637725,1.7e-05
0.31886387995712756,1.9e-05
0.3195337620578778,5e-06
0.32020364415862806,4e-06
0.32087352625937837,1.8e-05
0.3215434083601286,1.3e-05
0.3222132904608789,-1.5e-05
0.32288317256162913,-4.4e-05
0.32355305466237944,-8e-05
0.3242229367631297,-9.7e-05
0.32489281886387994,-6e-05
0.32556270096463025,-1.3e-05
0.3262325830653805,6e-06
0.32690246516613075,1.8e-05
0.327572347266881,2.7e-05
0.3282422293676313,2.8e-05
0.32891211146838156,2.2e-05
0.3295819935691318,1.4e-05
0.3302518756698821,1.7e-05
0.3309217577706324,2e-05
0.3315916398713826,9e-06
0.3322615219721329,-1.4e-05
0.3329314040728832,-3.4e-05
0.33360128617363344,-4e-05
0.3342711682743837,-4.3e-05
0.334941050375134,-5.4e-05
0.33561093247588425,-5.1e-05
0.3362808145766345,-2.9e-05
0.33695069667738475,-1.6e-05
0.33762057877813506,-1.5e-05
0.3382904608788853,-6e-06
0.33896034297963556,-3e-06
0.3396302250803859,-2.2e-05
0.3403001071811361,-2.4e-05
0.3409699892818864,-9e-06
0.34163987138263663,-1.5e-05
0.34230975348338694,-3.6e-05
0.3429796355841372,-4.9e-05
0.34364951768488744,-5.6e-05
0.34431939978563775,-7.4e-05
0.344989281886388,-0.000105
0.34565916398713825,-0.000104
0.3463290460878885,-6.1e-05
0.3469989281886388,-3.7e-05
0.34766881028938906,-4.9e-05
0.3483386923901393,-2.8e-05
0.3490085744908896,3e-06
0.3496784565916399,-1.6e-05
0.3503483386923901,-2.8e-05
0.3510182207931404,1e-06
0.3516881028938907,1.1e-05
0.35235798499464094,-1.8e-05
0.3530278670953912,-5.7e-05
0.3536977491961415,-8.7e-05
0.35436763129689175,-9.1e-05
0.355037513397642,-6.1e-05
0.35570739549839225,-2.8e-05
0.35637727759914256,-3e-05
0.3570471596998928,-5.6e-05
0.35771704180064307,-5.5e-05
0.3583869239013934,-2e-05
0.3590568060021436,-1e-06
0.3597266881028939,-6e-06
0.36039657020364413,-2e-06
0.36106645230439444,5e-06
0.3617363344051447,-3e-06
0.36240621650589494,-1e-05
0.36307609860664525,-1.2e-05
0.3637459807073955,-2.5e-05
0.36441586280814575,-3.4e-05
0.365085744908896,-4.1e-05
0.3657556270096463,-4.9e-05
0.36642550911039656,-2.4e-05
0.3670953912111468,9e-06
0.3677652733118971,-8e-06
0.3684351554126474,-2.5e-05
0.3691050375133976,-4e-06
0.3697749196141479,-7e-06
0.3704448017148982,-2.3e-05
0.37111468381564844,-1e-06
0.3717845659163987,1.3e-05
0.372454448017149,8e-06
0.37312433011789925,1.2e-05
0.3737942122186495,3e-06
0.37446409431939975,-2.3e-05
0.37513397642015006,-4.1e-05
0.3758038585209003,-5.7e-05
0.37647374062165057,-4.8e-05
0.3771436227224009,-1.2e-05
0.3778135048231511,-9e-06
0.3784833869239014,-2.5e-05
0.3791532690246517,-1.6e-05
0.37982315112540194,-5e-06
0.3804930332261522,-1.5e-05
0.38116291532690244,-1.5e-05
0.38183279742765275,4e-06
0.382502679528403,0.0
0.38317256162915325,-2.6e-05
0.38384244372990356,-3.6e-05
0.3845123258306538,-3.4e-05
0.38518220793140406,-4.1e-05
0.3858520900321543,-4.7e-05
0.3865219721329046,-4e-05
0.3871918542336549,-2.9e-05
0.3878617363344051,-2e-05
0.38853161843515543,-3e-06
0.3892015005359057,1.5e-05
0.38987138263665594,1.4e-05
0.3905412647374062,3e-06
0.3912111468381565,1e-06
0.39188102893890675,9e-06
0.392550911039657,1.4e-05
0.3932207931404073,1.3e-05
0.39389067524115756,-5e-06
0.3945605573419078,-3.3e-05
0.39523043944265807,-5.3e-05
0.3959003215434084,-5e-05
0.3965702036441586,-4e-06
0.3972400857449089,4.1e-05
0.3979099678456592,2e-05
0.39857984994640944,-1.8e-05
0.3992497320471597,-4e-06
0.39991961414790994,2.4e-05
0.40058949624866025,2.5e-05
0.4012593783494105,2.3e-05
0.40192926045016075,2.8e-05
0.40259914255091106,1.9e-05
0.4032690246516613,-5e-06
0.40393890675241156,-1.5e-05
0.4046087888531618,-1.6e-05
0.4052786709539121,-3.7e-05
0.4059485530546624,-4.7e-05
0.4066184351554126,-1.4e-05
0.40728831725616294,6e-06
0.4079581993569132,-1.3e-05
0.40862808145766344,-1.9e-05
0.4092979635584137,-1.5e-05
0.409967845659164,-3.4e-05
0.41063772775991425,-3.9e-05
0.4113076098606645,-1e-05
0.4119774919614148,-1e-06
0.41264737406216506,-1.7e-05
0.4133172561629153,-1.6e-05
0.41398713826366557,-4e-06
0.4146570203644159,-1.7e-05
0.4153269024651661,-5.1e-05
0.4159967845659164,-6.6e-05
0.4166666666666667,-4.1e-05
0.41733654876741694,-2.1e-05
0.4180064308681672,-2.7e-05
0.41867631296891744,-2.4e-05
0.41934619506966775,-2.7e-05
0.420016077170418,-4.7e-05
0.42068595927116825,-3.8e-05
0.42135584137191856,-6e-06
0.4220257234726688,-8e-06
0.42269560557341906,-1.8e-05
0.4233654876741693,2e-06
0.4240353697749196,6e-06
0.4247052518756699,-2.7e-05
0.42537513397642013,-5.3e-05
0.42604501607717044,-5.4e-05
0.4267148981779207,-4.1e-05
0.42738478027867094,-3.5e-05
0.4280546623794212,-4.9e-05
0.4287245444801715,-6.5e-05
0.42939442658092175,-6.2e-05
0.430064308681672,-3.4e-05
0.4307341907824223,3e-06
0.43140407288317256,1.5e-05
0.4320739549839228,-2e-06
0.43274383708467307,-1.4e-05
0.4334137191854234,-2.2e-05
0.4340836012861736,-5.5e-05
0.4347534833869239,-8.7e-05
0.4354233654876742,-9.4e-05
0.43609324758842444,-9.9e-05
0.4367631296891747,-9.5e-05
0.43743301178992494,-7.1e-05
0.43810289389067525,-5.9e-05
0.4387727759914255,-6.1e-05
0.43944265809217575,-4.7e-05
0.44011254019292606,-3.2e-05
0.4407824222936763,-2.7e-05
0.44145230439442656,-2.2e-05
0.4421221864951768,-3.5e-05
0.4427920685959271,-5.9e-05
0.4434619506966774,-7.4e-05
0.44413183279742763,-8.4e-05
0.44480171489817794,-8.7e-05
0.4454715969989282,-7.2e-05
0.44614147909967844,-5.9e-05
0.44681136120042875,-4.3e-05
0.447481243301179,-2.8e-05
0.44815112540192925,-4.2e-05
0.4488210075026795,-5.4e-05
0.4494908896034298,-3e-05
0.45016077170418006,-1.7e-05
0.4508306538049303,-3.2e-05
0.4515005359056806,-4.1e-05
0.4521704180064309,-3.1e-05
0.4528403001071811,-3e-05
0.4535101822079314,-4.7e-05
0.4541800643086817,-5e-05
0.45484994640943194,-2.6e-05
0.4555198285101822,-2.8e-05
0.4561897106109325,-6.4e-05
0.45685959271168275,-5.5e-05
0.457529474812433,-1.2e-05
0.45819935691318325,-2.3e-05
0.45886923901393356,-6e-05
0.4595391211146838,-4.4e-05
0.46020900321543406,-1.2e-05
0.4608788853161844,-5e-06
0.4615487674169346,-4e-06
0.4622186495176849,-1.1e-05
0.46288853161843513,-3.7e-05
0.46355841371918544,-4.9e-05
0.4642282958199357,-3.1e-05
0.46489817792068594,-2.2e-05
0.46556806002143625,-3.8e-05
0.4662379421221865,-5e-05
0.46690782422293675,-3.3e-05
0.467577706323687,-8e-06
0.4682475884244373,-7e-06
0.46891747052518756,-1.5e-05
0.4695873526259378,-3e-06
0.4702572347266881,6e-06
0.4709271168274384,-9e-06
0.4715969989281886,-1.2e-05
0.4722668810289389,5e-06
0.4729367631296892,-1e-06
0.47360664523043944,-7e-06
0.4742765273311897,2.2e-05
0.47494640943194,2.5e-05
0.47561629153269025,-1.7e-05
0.4762861736334405,-4.3e-05
0.47695605573419075,-3.2e-05
0.47762593783494106,-1.8e-05
0.4782958199356913,-7e-06
0.47896570203644157,9e-06
0.4796355841371919,9e-06
0.4803054662379421,-5e-06
0.4809753483386924,3e-06
0.48164523043944263,2.1e-05
0.48231511254019294,1.7e-05
0.4829849946409432,-2e-06
0.48365487674169344,-1.2e-05
0.48432475884244375,-1.4e-05
0.484994640943194,-1.6e-05
0.48566452304394425,-2.1e-05
0.4863344051446945,-3.9e-05
0.4870042872454448,-5.2e-05
0.48767416934619506,-3.7e-05
0.4883440514469453,-2.5e-05
0.4890139335476956,-2.4e-05
0.4896838156484459,-9e-06
0.4903536977491961,1.4e-05
0.4910235798499464,2.3e-05
0.4916934619506967,9e-06
0.49236334405144694,-2.3e-05
0.4930332261521972,-3.9e-05
0.4937031082529475,-4.1e-05
0.49437299035369775,-6.5e-05
0.495042872454448,-9e-05
0.49571275455519825,-8e-05
0.49638263665594856,-6.5e-05
0.4970525187566988,-4.3e-05
0.49772240085744907,-9e-06
0.4983922829581994,-8e-06
0.4990621650589496,-3.8e-05
0.4997320471596999,-3.9e-05
0.5004019292604501,-8e-06
0.5010718113612004,9e-06
0.5017416934619507,-2e-06
0.502411575562701,-2.1e-05
0.5030814576634512,-3.9e-05
0.5037513397642015,-5.6e-05
0.5044212218649518,-6.4e-05
0.505091103965702,-5.9e-05
0.5057609860664523,-4.4e-05
0.5064308681672026,-3.2e-05
0.5071007502679529,-1.6e-05
0.5077706323687031,8e-06
0.5084405144694534,1.9e-05
0.5091103965702036,2.1e-05
0.5097802786709539,3.8e-05
0.5104501607717041,5.6e-05
0.5111200428724545,4.9e-05
0.5117899249732047,2.7e-05
0.512459807073955,9e-06
0.5131296891747053,1e-06
0.5137995712754555,2e-06
0.5144694533762058,1.5e-05
0.515139335476956,2.6e-05
0.5158092175777064,2.7e-05
0.5164790996784566,1.1e-05
0.5171489817792069,-7e-06
0.5178188638799571,-1.2e-05
0.5184887459807074,-1.1e-05
0.5191586280814576,2e-06
0.5198285101822079,2.5e-05
0.5204983922829582,2.8e-05
0.5211682743837085,1.5e-05
0.5218381564844587,1.7e-05
0.522508038585209,2.3e-05
0.5231779206859593,5e-06
0.5238478027867095,-1.6e-05
0.5245176848874598,-1.8e-05
0.5251875669882101,-1.8e-05
0.5258574490889604,-4.1e-05
0.5265273311897106,-7.4e-05
0.5271972132904609,-7.1e-05
0.5278670953912111,-4.4e-05
0.5285369774919614,-5e-05
0.5292068595927116,-7e-05
0.529876741693462,-5.7e-05
0.5305466237942122,-4e-05
0.5312165058949625,-3.9e-05
0.5318863879957128,-3.3e-05
0.532556270096463,-2.8e-05
0.5332261521972133,-5.4e-05
0.5338960342979635,-8.4e-05
0.5345659163987139,-6.9e-05
0.5352357984994641,-4e-05
0.5359056806002144,-4e-05
0.5365755627009646,-3.5e-05
0.5372454448017149,-5e-06
0.5379153269024651,-1.3e-05
0.5385852090032154,-4.3e-05
0.5392550911039657,-3.2e-05
0.539924973204716,-2.2e-05
0.5405948553054662,-2.6e-05
0.5412647374062165,1.3e-05
0.5419346195069668,5e-05
0.542604501607717,2.1e-05
0.5432743837084673,-1.9e-05
0.5439442658092176,-2.1e-05
0.5446141479099679,-1.9e-05
0.5452840300107181,-3e-05
0.5459539121114684,-3.7e-05
0.5466237942122186,-5.4e-05
0.5472936763129689,-5.4e-05
0.5479635584137191,8e-06
0.5486334405144695,6e-05
0.5493033226152197,5.3e-05
0.54997320471597,5e-05
0.5506430868167203,5.6e-05
0.5513129689174705,3.4e-05
0.5519828510182208,1.5e-05
0.552652733118971,1.4e-05
0.5533226152197214,3e-06
0.5539924973204716,-1.2e-05
0.5546623794212219,-1e-05
0.5553322615219721,-1e-05
0.5560021436227224,-3.1e-05
0.5566720257234726,-4.4e-05
0.5573419078242229,-9e-06
0.5580117899249732,2.4e-05
0.5586816720257235,-7e-06
0.5593515541264737,-2.7e-05
0.560021436227224,6e-06
0.5606913183279743,9e-06
0.5613612004287245,-8e-06
0.5620310825294748,1.3e-05
0.5627009646302251,1.1e-05
0.5633708467309754,-2.2e-05
0.5640407288317256,-1.4e-05
0.5647106109324759,1.6e-05
0.5653804930332261,4e-06
0.5660503751339764,-3.4e-05
0.5667202572347266,-4e-05
0.567390139335477,-1.6e-05
0.5680600214362272,3e-06
0.5687299035369775,9e-06
0.5693997856377278,8e-06
0.570069667738478,2e-06
0.5707395498392283,2e-06
0.5714094319399785,2e-06
0.5720793140407289,-1.6e-05
0.5727491961414791,-2.6e-05
0.5734190782422294,-4e-06
0.5740889603429796,1.7e-05
0.5747588424437299,5e-06
0.5754287245444801,1e-06
0.5760986066452304,3.9e-05
0.5767684887459807,5.9e-05
0.577438370846731,3.3e-05
0.5781082529474812,2.7e-05
