Time,Raw,FIR,IIR
0.0586666666666666,4.9e-05,,
0.0593333333333333,0.000133,,
0.06,0.000155,,
0.0606666666666666,0.000138,,
0.0613333333333333,0.000117,,
0.062,0.000131,,
0.0626666666666666,0.000161,,
0.0633333333333333,0.000186,,
0.064,0.000168,,
0.0646666666666666,0.000111,,
0.0653333333333333,0.000145,,
0.066,0.000175,,
0.0666666666666666,0.000156,,
0.0673333333333333,0.000156,,
0.0679999999999999,0.000161,,
0.0686666666666666,0.000169,,
0.0693333333333333,0.000115,,
0.0699999999999999,2.9e-05,,
0.0706666666666666,-7.7e-05,,
0.0713333333333333,-0.000196,,
0.072,-0.000303,,
0.0726666666666666,-0.00038,,
0.0733333333333333,-0.000426,,
0.074,-0.000459,,
0.0746666666666666,-0.000509,,
0.0753333333333333,-0.000506,,
0.076,-0.000509,,
0.0766666666666666,-0.000489,,
0.0773333333333333,-0.000367,,
0.078,-0.000185,,
0.0786666666666666,2.8e-05,,
0.0793333333333333,8.1e-05,,
0.08,5.4e-05,,
0.0806666666666666,5e-05,,
0.0813333333333333,6.9e-05,,
0.082,8.6e-05,,
0.0826666666666666,0.000103,,
0.0833333333333333,0.000128,,
0.0839999999999999,0.000156,,
0.0846666666666666,0.000156,,
0.0853333333333333,0.000172,,
0.086,0.000185,,
0.0866666666666666,0.000196,,
0.0873333333333333,0.000165,,
0.088,0.000148,,
0.0886666666666666,0.000156,,
0.0893333333333333,0.000142,,
0.09,5.4e-05,,
0.0906666666666666,-2.6e-05,,
0.0913333333333333,-0.00011,,
0.092,-0.000248,,
0.0926666666666666,-0.000348,,
0.0933333333333333,-0.000434,,
0.094,-0.000529,,
0.0946666666666666,-0.000575,,
0.0953333333333333,-0.000586,,
0.096,-0.000593,,
0.0966666666666666,-0.000557,,
0.0973333333333333,-0.000378,,
0.0979999999999999,-0.00018,,
0.0986666666666666,3.7e-05,,
0.0993333333333333,7.7e-05,,
0.0999999999999999,3.7e-05,,
0.1006666666666666,3.5e-05,,
0.1013333333333333,9.5e-05,,
0.102,0.000162,,
0.1026666666666666,0.000177,,
0.1033333333333333,0.000173,,
0.104,0.000149,,
0.1046666666666666,0.000144,,
0.1053333333333333,0.000166,,
0.106,0.000188,,
0.1066666666666666,0.000167,,
0.1073333333333333,0.000116,,
0.108,8.7e-05,,
0.1086666666666666,0.000102,,
0.1093333333333333,7.6e-05,,
0.11,2.9e-05,,
0.1106666666666666,-3.5e-05,,
0.1113333333333333,-8e-05,,
0.112,-0.000134,,
0.1126666666666666,-0.000251,,
0.1133333333333333,-0.000352,,
0.1139999999999999,-0.000439,,
0.1146666666666666,-0.000508,,
0.1153333333333333,-0.000516,,
0.1159999999999999,-0.000507,,
0.1166666666666666,-0.000444,,
0.1173333333333333,-0.000297,,
0.118,-0.000151,,
0.1186666666666666,4.2e-05,,
0.1193333333333333,0.000143,,
0.12,0.000153,,
0.1206666666666666,0.0001,,
0.1213333333333333,0.000134,,
0.122,0.000222,,
0.1226666666666666,0.000248,,
0.1233333333333333,0.000241,,
0.124,0.000212,,
0.1246666666666666,0.000178,,
0.1253333333333333,0.000199,,
0.126,0.00023,,
0.1266666666666666,0.000233,,
0.1273333333333333,0.000206,,
0.128,0.000168,,
0.1286666666666666,0.000156,,
0.1293333333333333,9.8e-05,,
0.13,2.8e-05,,
0.1306666666666666,-5e-05,,
0.1313333333333333,-0.000141,,
0.132,-0.000212,,
0.1326666666666666,-0.000292,,
0.1333333333333333,-0.000409,,
0.134,-0.000482,,
0.1346666666666666,-0.000539,,
0.1353333333333333,-0.000527,,
0.1359999999999999,-0.000524,,
0.1366666666666666,-0.000524,,
0.1373333333333333,-0.000407,,
0.1379999999999999,-0.000235,,
0.1386666666666666,-9e-06,,
0.1393333333333333,7.4e-05,,
0.1399999999999999,0.000109,,
0.1406666666666666,0.000119,,
0.1413333333333333,0.000142,,
0.142,0.000144,,
0.1426666666666666,0.000123,,
0.1433333333333333,0.000111,,
0.144,9.7e-05,,
0.1446666666666666,9.9e-05,,
0.1453333333333333,0.000154,,
0.146,0.000164,,
0.1466666666666666,0.000155,,
0.1473333333333333,0.000147,,
0.148,0.00016,,
0.1486666666666666,0.000157,,
0.1493333333333333,7.6e-05,,
0.15,-2.2e-05,,
0.1506666666666666,-0.000117,,
0.1513333333333333,-0.000209,,
0.152,-0.000301,,
0.1526666666666666,-0.000413,,
0.1533333333333333,-0.000483,,
0.154,-0.000533,,
0.1546666666666666,-0.00057,,
0.1553333333333333,-0.000596,,
0.156,-0.000591,,
0.1566666666666666,-0.000536,,
0.1573333333333333,-0.000371,,
0.158,-0.00015,,
0.1586666666666666,9e-05,,
0.1593333333333333,0.000164,,
0.16,0.000159,,
0.1606666666666666,0.00016,,
0.1613333333333333,0.00015,,
0.162,0.000165,,
0.1626666666666666,0.000186,,
0.1633333333333333,0.000188,,
0.164,0.000194,,
0.1646666666666666,0.000182,,
0.1653333333333333,0.000208,,
0.1659999999999999,0.000196,,
0.1666666666666666,0.0002,,
0.1673333333333333,0.000211,,
0.1679999999999999,0.000221,,
0.1686666666666666,0.00021,,
0.1693333333333333,0.000149,,
0.1699999999999999,7.8e-05,,
0.1706666666666666,-2.9e-05,,
0.1713333333333333,-0.000137,,
0.172,-0.000248,,
0.1726666666666666,-0.000352,,
0.1733333333333333,-0.00042,,
0.174,-0.000485,,
0.1746666666666666,-0.000538,,
0.1753333333333333,-0.000547,,
0.176,-0.000547,,
0.1766666666666666,-0.000485,,
0.1773333333333333,-0.000362,,
0.178,-0.000204,,
0.1786666666666666,1.2e-05,,
0.1793333333333333,4.8e-05,,
0.18,6.4e-05,,
0.1806666666666666,8.2e-05,,
0.1813333333333333,9.1e-05,,
0.182,0.000109,,
0.1826666666666666,0.000138,,
0.1833333333333333,0.000166,,
0.184,0.00019,,
0.1846666666666666,0.000191,,
0.1853333333333333,0.000219,,
0.186,0.000206,,
0.1866666666666666,0.000219,,
0.1873333333333333,0.000217,,
0.188,0.000204,,
0.1886666666666666,0.000155,,
0.1893333333333333,8.2e-05,,
0.19,5e-05,,
0.1906666666666666,-6e-06,,
0.1913333333333333,-0.000109,,
0.192,-0.000217,,
0.1926666666666666,-0.000322,,
0.1933333333333333,-0.000391,,
0.194,-0.000427,,
0.1946666666666666,-0.000489,,
0.1953333333333333,-0.000526,,
0.1959999999999999,-0.000519,,
0.1966666666666666,-0.000454,,
0.1973333333333333,-0.000297,,
0.1979999999999999,-0.00014,,
0.1986666666666666,5.9e-05,,
0.1993333333333333,0.000108,,
0.1999999999999999,0.00011,,
0.2006666666666666,0.000104,,
0.2013333333333333,0.00012,,
0.2019999999999999,0.000135,,
0.2026666666666666,0.000157,,
0.2033333333333333,0.00016,,
0.204,0.000139,,
0.2046666666666666,0.00011,,
0.2053333333333333,0.000166,,
0.206,0.000197,,
0.2066666666666666,0.000208,,
0.2073333333333333,0.000203,,
0.208,0.000187,,
0.2086666666666666,0.000171,,
0.2093333333333333,0.000109,,
0.21,1.5e-05,,
0.2106666666666666,-5.1e-05,,
0.2113333333333333,-0.000109,,
0.212,-0.000199,,
0.2126666666666666,-0.000294,,
0.2133333333333333,-0.000386,,
0.214,-0.000468,,
0.2146666666666666,-0.000541,,
0.2153333333333333,-0.000577,,
0.216,-0.00058,,
0.2166666666666666,-0.000518,,
0.2173333333333333,-0.000362,,
0.218,-0.000175,,
0.2186666666666666,6.8e-05,,
0.2193333333333333,0.000149,,
0.22,0.00017,,
0.2206666666666666,0.00013,,
0.2213333333333333,0.000113,,
0.222,0.000113,,
0.2226666666666666,0.000129,,
0.2233333333333333,0.000131,,
0.224,0.000133,,
0.2246666666666666,0.000139,,
0.2253333333333333,0.000188,,
0.2259999999999999,0.000212,,
0.2266666666666666,0.000231,,
0.2273333333333333,0.000266,,
0.2279999999999999,0.00025,,
0.2286666666666666,0.000188,,
0.2293333333333333,8.5e-05,,
0.2299999999999999,1.4e-05,,
0.2306666666666666,-5.8e-05,,
0.2313333333333333,-0.000134,,
0.2319999999999999,-0.000261,,
0.2326666666666666,-0.000389,,
0.2333333333333333,-0.000487,,
0.2339999999999999,-0.000534,,
0.2346666666666666,-0.000594,,
0.2353333333333333,-0.00063,,
0.236,-0.000593,,
0.2366666666666666,-0.000533,,
0.2373333333333333,-0.000344,,
0.238,-0.00014,,
0.2386666666666666,8e-05,,
0.2393333333333333,0.000178,,
0.24,0.000202,,
0.2406666666666666,0.000179,,
0.2413333333333333,0.000164,,
0.242,0.000166,,
0.2426666666666666,0.000161,,
0.2433333333333333,0.00017,,
0.244,0.000197,,
0.2446666666666666,0.000188,,
0.2453333333333333,0.000212,,
0.246,0.000177,,
0.2466666666666666,0.000158,,
0.2473333333333333,0.000103,,
0.248,9.2e-05,,
0.2486666666666666,0.000147,,
0.2493333333333333,9.5e-05,,
0.25,4.2e-05,,
0.2506666666666666,-0.0,,
0.2513333333333333,-5.1e-05,,
0.252,-0.000152,,
0.2526666666666666,-0.000239,,
0.2533333333333333,-0.000308,,
0.254,-0.000382,,
0.2546666666666666,-0.000463,,
0.2553333333333333,-0.000508,,
0.256,-0.000522,,
0.2566666666666666,-0.000464,,
0.2573333333333333,-0.000325,,
0.258,-0.000145,,
0.2586666666666666,5.9e-05,,
0.2593333333333333,0.000133,,
0.26,0.000153,,
0.2606666666666666,0.000144,,
0.2613333333333333,0.000145,,
0.262,0.000152,,
0.2626666666666666,0.000161,,
0.2633333333333333,0.000184,,
0.264,0.000186,,
0.2646666666666666,0.000184,,
0.2653333333333333,0.000206,,
0.266,0.000185,,
0.2666666666666666,0.000161,,
0.2673333333333333,0.000149,,
0.268,0.000159,,
0.2686666666666666,0.000164,,
0.2693333333333333,0.000111,,
0.27,5.9e-05,,
0.2706666666666666,-3.2e-05,,
0.2713333333333333,-0.000123,,
0.2719999999999999,-0.000214,,
0.2726666666666666,-0.000287,,
0.2733333333333333,-0.000386,,
0.2739999999999999,-0.000446,,
0.2746666666666666,-0.000488,,
0.2753333333333333,-0.000468,,
0.2759999999999999,-0.000468,,
0.2766666666666666,-0.000476,,
0.2773333333333333,-0.000403,,
0.2779999999999999,-0.000251,,
0.2786666666666667,-1e-05,,
0.2793333333333333,7.4e-05,,
0.2799999999999999,7.8e-05,,
0.2806666666666667,5e-05,,
0.2813333333333333,4.7e-05,,
0.282,4.3e-05,,
0.2826666666666667,6.9e-05,,
0.2833333333333333,9.7e-05,,
0.284,0.000105,,
0.2846666666666667,0.000128,,
0.2853333333333333,0.00015,,
0.286,0.00015,,
0.2866666666666667,0.000165,,
0.2873333333333333,0.000227,,
0.288,0.000258,,
0.2886666666666667,0.000265,,
0.2893333333333333,0.000193,,
0.29,0.000105,,
0.2906666666666667,3.1e-05,,
0.2913333333333333,-7.7e-05,,
0.292,-0.000183,,
0.2926666666666666,-0.000258,,
0.2933333333333333,-0.000315,,
0.294,-0.000373,,
0.2946666666666666,-0.000468,,
0.2953333333333333,-0.000505,,
0.296,-0.000482,,
0.2966666666666666,-0.000398,,
0.2973333333333333,-0.000254,,
0.298,-8.1e-05,,
0.2986666666666666,0.000103,,
0.2993333333333333,0.000155,,
0.3,0.000144,,
0.3006666666666666,0.000134,,
0.3013333333333333,0.000136,,
0.302,0.000167,,
0.3026666666666666,0.000182,,
0.3033333333333333,0.000184,,
0.304,0.000131,,
0.3046666666666666,0.00012,,
0.3053333333333333,0.000182,,
0.306,0.000224,,
0.3066666666666666,0.000206,,
0.3073333333333333,0.000207,,
0.308,0.000185,,
0.3086666666666666,0.000158,,
0.3093333333333333,8.8e-05,,
0.31,3.4e-05,,
0.3106666666666666,-4.6e-05,,
0.3113333333333333,-0.000122,,
0.312,-0.000231,,
0.3126666666666666,-0.000339,,
0.3133333333333333,-0.000435,,
0.314,-0.000492,,
0.3146666666666666,-0.000526,,
0.3153333333333333,-0.000508,,
0.316,-0.000494,,
0.3166666666666666,-0.000402,,
0.3173333333333333,-0.000242,,
0.318,-7.3e-05,,
0.3186666666666666,8.4e-05,,
0.3193333333333333,0.000131,,
0.32,0.00013,,
0.3206666666666666,0.000118,,
0.3213333333333333,0.000122,,
0.322,0.000155,,
0.3226666666666666,0.000181,,
0.3233333333333333,0.000219,,
0.324,0.000211,,
0.3246666666666666,0.000214,,
0.3253333333333333,0.000241,,
0.326,0.000242,,
0.3266666666666666,0.000253,,
0.3273333333333333,0.000244,,
0.328,0.000211,,
0.3286666666666666,0.000163,,
0.3293333333333333,6.9e-05,,
0.33,-2.4e-05,,
0.3306666666666666,-0.000104,,
0.3313333333333333,-0.000171,,
0.3319999999999999,-0.000261,,
0.3326666666666666,-0.000341,,
0.3333333333333333,-0.000444,,
0.3339999999999999,-0.00053,,
0.3346666666666666,-0.000566,,
0.3353333333333333,-0.000569,,
0.3359999999999999,-0.000579,,
0.3366666666666666,-0.000504,,
0.3373333333333333,-0.000306,,
0.3379999999999999,-9.9e-05,,
0.3386666666666666,8.1e-05,,
0.3393333333333333,0.000134,,
0.3399999999999999,0.000165,,
0.3406666666666667,0.000189,,
0.3413333333333333,0.000221,,
0.3419999999999999,0.000223,,
0.3426666666666667,0.000214,,
0.3433333333333333,0.000217,,
0.344,0.0002,,
0.3446666666666667,0.000196,,
0.3453333333333333,0.000205,,
0.346,0.000223,,
0.3466666666666667,0.000202,,
0.3473333333333333,0.000164,,
0.348,0.000145,,
0.3486666666666667,0.000109,,
0.3493333333333333,1.8e-05,,
0.35,-6.8e-05,,
0.3506666666666667,-0.00017,,
0.3513333333333333,-0.000294,,
0.352,-0.000372,,
0.3526666666666666,-0.000409,,
0.3533333333333333,-0.000419,,
0.354,-0.000475,,
0.3546666666666666,-0.00054,,
0.3553333333333333,-0.000557,,
0.356,-0.000577,,
0.3566666666666666,-0.000453,,
0.3573333333333333,-0.000238,,
0.358,-2.7e-05,,
0.3586666666666666,0.000125,,
0.3593333333333333,0.000156,,
0.36,0.000154,,
0.3606666666666666,0.000158,,
0.3613333333333333,0.000201,,
0.362,0.000217,,
0.3626666666666666,0.000214,,
0.3633333333333333,0.000205,,
0.364,0.000199,,
0.3646666666666666,0.000194,,
0.3653333333333333,0.000197,,
0.366,0.000164,,
0.3666666666666666,0.00016,,
0.3673333333333333,0.000192,,
0.368,0.000225,,
0.3686666666666666,0.00018,,
0.3693333333333333,0.000112,,
0.37,5.2e-05,,
0.3706666666666666,5e-06,,
0.3713333333333333,-4.9e-05,,
0.372,-0.000167,,
0.3726666666666666,-0.00027,,
0.3733333333333333,-0.000381,,
0.374,-0.000459,,
0.3746666666666666,-0.000494,,
0.3753333333333333,-0.000459,,
0.376,-0.000439,,
0.3766666666666666,-0.000373,,
0.3773333333333333,-0.000218,,
0.378,-5.2e-05,,
0.3786666666666666,9.4e-05,,
0.3793333333333333,0.000117,,
0.38,0.00012,,
0.3806666666666666,0.000147,,
0.3813333333333333,0.000173,,
0.382,0.000161,,
0.3826666666666666,0.000153,,
0.3833333333333333,0.000167,,
0.384,0.000164,,
0.3846666666666666,0.000189,,
0.3853333333333333,0.000235,,
0.386,0.000233,,
0.3866666666666666,0.000202,,
0.3873333333333333,0.00017,,
0.388,0.000153,,
0.3886666666666666,0.000136,,
0.3893333333333333,8.1e-05,,
0.39,2e-05,,
0.3906666666666666,-5.6e-05,,
0.3913333333333333,-0.000162,,
0.3919999999999999,-0.000297,,
0.3926666666666666,-0.000386,,
0.3933333333333333,-0.000402,,
0.3939999999999999,-0.00043,,
0.3946666666666666,-0.000448,,
0.3953333333333333,-0.000445,,
0.3959999999999999,-0.000432,,
0.3966666666666666,-0.000355,,
0.3973333333333333,-0.000266,,
0.3979999999999999,-6.4e-05,,
0.3986666666666666,7.5e-05,,
0.3993333333333333,0.000121,,
0.3999999999999999,0.000133,,
0.4006666666666666,0.000128,,
0.4013333333333333,0.000136,,
0.4019999999999999,0.000158,,
0.4026666666666667,0.000167,,
0.4033333333333333,0.000187,,
0.4039999999999999,0.000176,,
0.4046666666666667,0.00019,,
0.4053333333333333,0.000186,,
0.4059999999999999,0.000176,,
0.4066666666666667,0.000158,,
0.4073333333333333,0.000154,,
0.408,0.000147,,
0.4086666666666667,0.0001,,
0.4093333333333333,2.5e-05,,
0.41,-3e-05,,
0.4106666666666667,-8.8e-05,,
0.4113333333333333,-0.000192,,
0.412,-0.000333,,
0.4126666666666666,-0.00043,,
0.4133333333333333,-0.000504,,
0.414,-0.000602,,
0.4146666666666666,-0.000651,,
0.4153333333333333,-0.00064,,
0.416,-0.000588,,
0.4166666666666666,-0.000449,,
0.4173333333333333,-0.000268,,
0.418,-4.1e-05,,
0.4186666666666666,0.000103,,
0.4193333333333333,0.000132,,
0.42,0.000168,,
0.4206666666666666,0.000172,,
0.4213333333333333,0.000175,,
0.422,0.000166,,
0.4226666666666666,0.000165,,
0.4233333333333333,0.000185,,
0.424,0.000186,,
0.4246666666666666,0.000178,,
0.4253333333333333,0.000183,,
0.426,0.000177,,
0.4266666666666666,0.000165,,
0.4273333333333333,0.000178,,
0.428,0.000178,,
0.4286666666666666,0.000127,,
0.4293333333333333,3.6e-05,,
0.43,-3.6e-05,,
0.4306666666666666,-8.6e-05,,
0.4313333333333333,-0.000168,,
0.432,-0.000276,,
0.4326666666666666,-0.000386,,
0.4333333333333333,-0.000468,,
0.434,-0.000552,,
0.4346666666666666,-0.00059,,
0.4353333333333333,-0.000576,,
0.436,-0.000533,,
0.4366666666666666,-0.000398,,
0.4373333333333333,-0.000209,,
0.438,3.3e-05,,
0.4386666666666666,0.000137,,
0.4393333333333333,0.000138,,
0.44,0.000138,,
0.4406666666666666,0.000133,,
0.4413333333333333,0.000123,,
0.442,9.8e-05,,
0.4426666666666666,0.000109,,
0.4433333333333333,0.000149,,
0.444,0.000162,,
0.4446666666666666,0.000187,,
0.4453333333333333,0.000218,,
0.446,0.000188,,
0.4466666666666666,0.000166,,
0.4473333333333333,0.000177,,
0.448,0.000192,,
0.4486666666666666,0.000165,,
0.4493333333333333,8.6e-05,,
0.45,0.0,,
0.4506666666666666,-8.5e-05,,
0.4513333333333333,-0.000199,,
0.4519999999999999,-0.000323,,
0.4526666666666666,-0.000429,,
0.4533333333333333,-0.000498,,
0.4539999999999999,-0.000547,,
0.4546666666666666,-0.000576,,
0.4553333333333333,-0.000583,,
0.4559999999999999,-0.000574,,
0.4566666666666666,-0.000456,,
0.4573333333333333,-0.00025,,
0.4579999999999999,-3.2e-05,,
0.4586666666666666,7.6e-05,,
0.4593333333333333,0.000129,,
0.4599999999999999,0.000187,,
0.4606666666666666,0.000241,,
0.4613333333333333,0.000277,,
0.4619999999999999,0.000266,,
0.4626666666666666,0.000242,,
0.4633333333333333,0.000255,,
0.4639999999999999,0.000228,,
0.4646666666666667,0.000233,,
0.4653333333333333,0.000205,,
0.4659999999999999,0.000199,,
0.4666666666666667,0.0002,,
0.4673333333333333,0.000196,,
0.4679999999999999,0.000208,,
0.4686666666666667,0.00015,,
0.4693333333333333,5e-05,,
0.47,-3.6e-05,,
0.4706666666666667,-0.00012,,
0.4713333333333333,-0.000199,,
0.472,-0.000297,,
0.4726666666666666,-0.000372,,
0.4733333333333333,-0.000397,,
0.474,-0.000466,,
0.4746666666666666,-0.000536,,
0.4753333333333333,-0.000557,,
0.476,-0.000552,,
0.4766666666666666,-0.00044,,
0.4773333333333333,-0.000243,,
0.478,4e-06,,
0.4786666666666666,0.000138,,
0.4793333333333333,0.000186,,
0.48,0.000225,,
0.4806666666666666,0.000224,,
0.4813333333333333,0.000196,,
0.482,0.000163,,
0.4826666666666666,0.000145,,
0.4833333333333333,0.00016,,
0.484,0.000195,,
0.4846666666666666,0.000261,,
0.4853333333333333,0.00029,,
0.486,0.000288,,
0.4866666666666666,0.000267,,
0.4873333333333333,0.000215,,
0.488,0.00021,,
0.4886666666666666,0.000193,,
0.4893333333333333,0.000114,,
0.49,3.2e-05,,
0.4906666666666666,-6.8e-05,,
0.4913333333333333,-0.000168,,
0.492,-0.000242,,
0.4926666666666666,-0.000308,,
0.4933333333333333,-0.000387,,
0.494,-0.000453,,
0.4946666666666666,-0.000464,,
0.4953333333333333,-0.000462,,
0.496,-0.000446,,
0.4966666666666666,-0.000342,,
0.4973333333333333,-0.000198,,
0.498,1.8e-05,,
0.4986666666666666,0.000115,,
0.4993333333333333,0.000134,,
0.5,0.00015,,
0.5006666666666667,0.000171,,
0.5013333333333333,0.000163,,
0.502,0.000158,,
0.5026666666666666,0.000155,,
0.5033333333333333,0.000184,,
0.504,0.000178,,
0.5046666666666666,0.000221,,
0.5053333333333333,0.000243,,
0.506,0.000263,,
0.5066666666666666,0.000258,,
0.5073333333333333,0.000239,,
0.508,0.000214,,
0.5086666666666666,0.000178,,
0.5093333333333333,8.9e-05,,
0.51,-1.4e-05,,
0.5106666666666666,-0.000131,,
0.5113333333333333,-0.000217,,
0.512,-0.000267,,
0.5126666666666666,-0.000315,,
0.5133333333333333,-0.000377,,
0.514,-0.000443,,
0.5146666666666666,-0.000494,,
0.5153333333333333,-0.000504,,
0.516,-0.000478,,
0.5166666666666666,-0.000356,,
0.5173333333333333,-0.000163,,
0.518,6.2e-05,,
0.5186666666666666,0.000139,,
0.5193333333333333,0.000161,,
0.52,0.000189,,
0.5206666666666666,0.000225,,
0.5213333333333333,0.000238,,
0.522,0.000233,,
0.5226666666666666,0.000219,,
0.5233333333333333,0.000235,,
0.524,0.000252,,
0.5246666666666666,0.000301,,
0.5253333333333333,0.000295,,
0.526,0.000258,,
0.5266666666666666,0.000264,,
0.5273333333333333,0.000277,,
0.528,0.000279,,
0.5286666666666666,0.000235,,
0.5293333333333333,0.000117,,
0.53,1.4e-05,,
0.5306666666666666,-8.6e-05,,
0.5313333333333333,-0.000185,,
0.532,-0.000262,,
0.5326666666666666,-0.000298,,
0.5333333333333333,-0.000362,,
0.534,-0.00043,,
0.5346666666666666,-0.000461,,
0.5353333333333333,-0.000451,,
0.536,-0.000426,,
0.5366666666666666,-0.000289,,
0.5373333333333333,-0.000102,,
0.538,0.000156,,
0.5386666666666666,0.000203,,
0.5393333333333333,0.0002,,
0.54,0.000203,,
0.5406666666666666,0.000161,,
0.5413333333333333,0.00014,,
0.542,0.00016,,
0.5426666666666666,0.000191,,
0.5433333333333333,0.000219,,
0.5439999999999999,0.000229,,
0.5446666666666666,0.000278,,
0.5453333333333333,0.000283,,
0.5459999999999999,0.000296,,
0.5466666666666666,0.000302,,
0.5473333333333333,0.000311,,
0.5479999999999999,0.000304,,
0.5486666666666666,0.000238,,
0.5493333333333333,0.000157,,
0.5499999999999999,5.8e-05,,
0.5506666666666666,-4.7e-05,,
0.5513333333333333,-0.000143,,
0.5519999999999999,-0.000234,,
0.5526666666666666,-0.00033,,
0.5533333333333333,-0.0004,,
0.5539999999999999,-0.000508,,
0.5546666666666666,-0.000557,,
0.5553333333333333,-0.00053,,
0.5559999999999999,-0.000461,,
0.5566666666666666,-0.000332,,
0.5573333333333333,-0.000127,,
0.5579999999999999,0.00017,,
0.5586666666666666,0.000286,,
0.5593333333333333,0.000286,,
0.5599999999999999,0.000267,,
0.5606666666666666,0.00025,,
0.5613333333333334,0.000219,,
0.5619999999999999,0.000207,,
0.5626666666666666,0.000235,,
0.5633333333333334,0.000242,,
0.564,0.000235,,
0.5646666666666667,0.000254,,
0.5653333333333334,0.000254,,
0.566,0.000263,,
0.5666666666666667,0.00026,,
0.5673333333333334,0.000249,,
0.568,0.000252,,
0.5686666666666667,0.000229,,
0.5693333333333334,0.000148,,
0.57,4.3e-05,,
0.5706666666666667,-8e-05,,
0.5713333333333334,-0.000185,,
0.572,-0.000274,,
0.5726666666666667,-0.000359,,
0.5733333333333334,-0.000417,,
0.574,-0.000466,,
0.5746666666666667,-0.000485,,
0.5753333333333334,-0.000491,,
0.576,-0.000453,,
0.5766666666666667,-0.000316,,
0.5773333333333334,-0.00013,,
0.578,9e-05,,
0.5786666666666667,0.000165,,
0.5793333333333334,0.000199,,
0.58,0.000217,,
0.5806666666666667,0.000234,,
0.5813333333333334,0.000225,,
0.582,0.000232,,
0.5826666666666667,0.000226,,
0.5833333333333333,0.000221,,
0.584,0.00021,,
0.5846666666666667,0.000257,,
0.5853333333333333,0.000269,,
0.586,0.000274,,
0.5866666666666667,0.000239,,
0.5873333333333333,0.0002,,
0.588,0.000197,,
0.5886666666666667,0.00017,,
0.5893333333333333,7.2e-05,,
0.59,1.4e-05,,
0.5906666666666667,-7.2e-05,,
0.5913333333333333,-0.000179,,
0.592,-0.000279,,
0.5926666666666667,-0.000346,,
0.5933333333333333,-0.000423,,
0.594,-0.000513,,
0.5946666666666667,-0.000554,,
0.5953333333333333,-0.000544,,
0.596,-0.0005,,
0.5966666666666667,-0.000364,,
0.5973333333333333,-0.000189,,
0.598,4.4e-05,,
0.5986666666666667,0.000128,,
0.5993333333333333,0.000147,,
0.6,0.000175,,
0.6006666666666667,0.000171,,
0.6013333333333333,0.000177,,
0.602,0.000196,,
0.6026666666666667,0.000196,,
0.6033333333333333,0.000217,,
0.604,0.000206,,
0.6046666666666667,0.000217,,
0.6053333333333333,0.00021,,
0.606,0.00021,,
0.6066666666666667,0.000206,,
